,client_id,time_step_1,time_step_2,time_step_3,time_confirm,Variation,total_time
20814,3054953,28.0,29.0,52.0,39.0,Test,148.0
20830,4072319,5.0,15.0,75.0,18.0,Control,113.0
20841,4005695,4.0,38.0,50.0,17.0,Test,109.0
20843,7829136,10.0,11.0,83.0,54.0,Control,158.0
20844,3516095,4.0,32.0,152.0,31.0,Control,219.0
20856,2708707,249.0,40.0,36.0,43.0,Control,368.0
20857,4053669,7.0,9.0,50.0,23.0,Test,89.0
20863,2090428,44.0,70.0,145.0,217.0,Control,476.0
20875,4374602,201.0,22.0,188.0,872.0,Test,1283.0
20893,7336937,12.0,12.0,67.0,19.0,Test,110.0
20895,7552409,8.0,6.0,58.0,20.0,Test,92.0
20897,1186608,6.0,54.0,93.0,304.0,Test,457.0
20901,3238088,10.0,32.0,325.0,35.0,Control,402.0
20904,4322431,11.0,9.0,47.0,15.0,Control,82.0
20906,2467383,10.0,14.0,85.0,34.0,Test,143.0
20909,7305466,6.0,23.0,62.0,54.0,Control,145.0
20919,2406034,67.0,8.0,51.0,20.0,Control,146.0
20921,7722308,14.0,35.0,116.0,29.0,Control,194.0
20924,5244527,9.0,22.0,206.0,30.0,Test,267.0
20927,3541332,6.0,7.0,41.0,19.0,Control,73.0
20933,9608673,3.0,6.0,50.0,18.0,Test,77.0
20943,4447831,7.0,11.0,49.0,15.0,Test,82.0
20950,8321082,6.0,43.0,84.0,16.0,Test,149.0
20951,252509,28.0,34.0,33.0,64.0,Control,159.0
20963,8431427,7.0,17.0,75.0,29.0,Test,128.0
20964,1042147,7.0,13.0,109.0,71.0,Test,200.0
20965,6564909,11.0,25.0,96.0,36.0,Test,168.0
20966,8209858,6.0,10.0,44.0,39.0,Test,99.0
20970,5289829,10.0,9.0,440.0,31.0,Control,490.0
20971,8685525,87.0,64.0,96.0,84.0,Control,331.0
20972,5583943,7.0,7.0,166.0,35.0,Control,215.0
20976,475544,10.0,40.0,68.0,157.0,Test,275.0
20983,2717499,51.0,54.0,98.0,35.0,Test,238.0
20988,2373790,7.0,39.0,68.0,92.0,Test,206.0
20999,7955487,113.0,42.0,52.0,33.0,Test,240.0
21008,1765616,8.0,12.0,26.0,17.0,Test,63.0
21011,9471459,9.0,13.0,48.0,34.0,Test,104.0
21013,7347308,14.0,89.0,56.0,89.0,Test,248.0
21029,8981322,103.0,16.0,218.0,22.0,Control,359.0
21047,2846274,20.0,8.0,828.0,84.0,Control,940.0
21049,6409101,5.0,28.0,85.0,29.0,Control,147.0
21052,3998952,13.0,5.0,81.0,14.0,Test,113.0
21055,497746,7.0,10.0,96.0,56.0,Test,169.0
21067,3569902,9.0,18.0,40.0,109.0,Control,176.0
21070,6114419,8.0,10.0,41.0,29.0,Test,88.0
21074,362107,3.0,21.0,17.0,21.0,Test,62.0
21078,8271006,11.0,22.0,84.0,361.0,Test,478.0
21079,5883269,11.0,10.0,84.0,35.0,Test,140.0
21084,6968302,6.0,45.0,86.0,113.0,Control,250.0
21091,2139967,7.0,6.0,78.0,17.0,Test,108.0
21094,7327619,33.0,31.0,126.0,122.0,Test,312.0
21096,8211143,9.0,53.0,108.0,119.0,Control,289.0
21097,8694356,3.0,26.0,49.0,16.0,Test,94.0
21101,6075049,31.0,11.0,63.0,25.0,Control,130.0
21103,428852,5.0,15.0,55.0,15.0,Test,90.0
21106,8786474,19.0,40.0,89.0,55.0,Test,203.0
21119,5945765,9.0,10.0,57.0,112.0,Test,188.0
21128,7068809,14.0,27.0,51.0,140.0,Test,232.0
21135,1338332,6.0,18.0,63.0,24.0,Test,111.0
21140,3976013,17.0,26.0,108.0,40.0,Test,191.0
21146,444558,4.0,5.0,119.0,22.0,Control,150.0
21147,1442286,90.0,41.0,111.0,56.0,Control,298.0
21152,1188075,5.0,10.0,46.0,20.0,Control,81.0
21164,3027050,7.0,8.0,49.0,13.0,Test,77.0
21169,7139038,6.0,17.0,61.0,23.0,Test,107.0
21170,789355,9.0,13.0,256.0,17.0,Control,295.0
21184,9490599,17.0,16.0,42.0,27.0,Control,102.0
21190,8075025,10.0,27.0,84.0,162.0,Control,283.0
21195,6672517,6.0,14.0,117.0,20.0,Test,157.0
21199,1708757,4.0,6.0,97.0,25.0,Control,132.0
21203,1573199,7.0,10.0,87.0,95.0,Control,199.0
21205,1455637,14.0,42.0,49.0,19.0,Test,124.0
21206,5277936,3.0,10.0,125.0,28.0,Test,166.0
21211,7972854,19.0,15.0,231.0,110.0,Test,375.0
21222,9823479,11.0,8.0,109.0,35.0,Control,163.0
21224,5776509,183.0,28.0,39.0,453.0,Test,703.0
21234,1815029,3.0,10.0,21.0,21.0,Control,55.0
21237,4692455,11.0,16.0,63.0,43.0,Control,133.0
21238,6108235,6.0,19.0,69.0,21.0,Test,115.0
21243,4032180,4.0,9.0,87.0,52.0,Control,152.0
21254,1717967,11.0,32.0,41.0,445.0,Test,529.0
21255,7269894,6.0,7.0,50.0,20.0,Test,83.0
21257,6158690,11.0,9.0,48.0,22.0,Control,90.0
21260,534083,17.0,14.0,78.0,26.0,Control,135.0
21262,9963681,4.0,13.0,69.0,17.0,Test,103.0
21266,1790672,11.0,11.0,152.0,25.0,Control,199.0
21275,521204,6.0,8.0,42.0,22.0,Control,78.0
21281,9251017,21.0,19.0,82.0,54.0,Test,176.0
21282,9348332,7.0,13.0,121.0,24.0,Control,165.0
21291,5396558,14.0,6.0,155.0,23.0,Test,198.0
21293,2110629,118.0,126.0,74.0,35.0,Test,353.0
21295,6427754,11.0,25.0,111.0,41.0,Control,188.0
21296,563663,3.0,4.0,47.0,18.0,Test,72.0
21299,6296092,11.0,41.0,24.0,73.0,Test,149.0
21301,3100892,13.0,16.0,107.0,28.0,Test,164.0
21307,9220880,9.0,9.0,133.0,29.0,Test,180.0
21313,2910644,7.0,6.0,14.0,29.0,Test,56.0
21318,7586604,5.0,11.0,51.0,34.0,Test,101.0
21332,4650836,32.0,18.0,130.0,30.0,Test,210.0
21340,6186943,9.0,10.0,88.0,60.0,Control,167.0
21344,2359034,8.0,14.0,39.0,45.0,Control,106.0
21349,7654412,3.0,14.0,71.0,40.0,Control,128.0
21360,6730486,12.0,16.0,69.0,35.0,Test,132.0
21361,5134864,10.0,24.0,58.0,22.0,Control,114.0
21364,1537101,10.0,8.0,128.0,42.0,Test,188.0
21365,4474615,13.0,43.0,43.0,54.0,Test,153.0
21376,7047492,13.0,20.0,68.0,39.0,Control,140.0
21379,3285852,15.0,29.0,215.0,47.0,Control,306.0
21380,3587803,14.0,57.0,157.0,63.0,Control,291.0
21387,7956085,58.0,183.0,145.0,133.0,Test,519.0
21388,7737702,6.0,14.0,40.0,71.0,Test,131.0
21389,7447840,11.0,27.0,67.0,118.0,Control,223.0
21392,6355889,12.0,17.0,38.0,34.0,Test,101.0
21396,3784224,22.0,47.0,91.0,202.0,Test,362.0
21404,1711640,64.0,9.0,22.0,14.0,Test,109.0
21406,6863290,9.0,16.0,51.0,65.0,Test,141.0
21407,8732619,8.0,14.0,87.0,54.0,Test,163.0
21411,1619016,6.0,12.0,82.0,35.0,Test,135.0
21412,8552526,17.0,7.0,25.0,224.0,Control,273.0
21414,9171194,8.0,33.0,23.0,60.0,Control,124.0
21416,2614146,4.0,18.0,190.0,20.0,Control,232.0
21420,5515078,3.0,41.0,31.0,16.0,Test,91.0
21426,7746671,14.0,41.0,34.0,61.0,Test,150.0
21431,7671409,13.0,23.0,808.0,78.0,Test,922.0
21433,7789493,15.0,24.0,67.0,35.0,Test,141.0
21440,4494336,22.0,22.0,57.0,31.0,Control,132.0
21446,3364212,65.0,7.0,101.0,99.0,Control,272.0
21451,2199001,11.0,3.0,33.0,20.0,Control,67.0
21454,9379563,9.0,25.0,104.0,123.0,Test,261.0
21455,4195684,25.0,25.0,146.0,61.0,Test,257.0
21473,9051351,5.0,15.0,55.0,38.0,Test,113.0
21478,6517968,11.0,28.0,231.0,80.0,Control,350.0
21480,7997224,10.0,78.0,45.0,111.0,Control,244.0
21482,4741779,8.0,12.0,80.0,37.0,Control,137.0
21486,3880406,11.0,124.0,61.0,303.0,Test,499.0
21510,4008901,11.0,16.0,100.0,31.0,Control,158.0
21513,4166929,18.0,22.0,70.0,43.0,Test,153.0
21515,9059253,11.0,14.0,143.0,38.0,Control,206.0
21518,9628627,8.0,14.0,24.0,34.0,Control,80.0
21522,6269030,158.0,11.0,107.0,52.0,Test,328.0
21523,5364396,13.0,27.0,78.0,82.0,Control,200.0
21524,8656670,8.0,3.0,95.0,37.0,Control,143.0
21536,2710360,15.0,21.0,68.0,34.0,Control,138.0
21537,9631077,88.0,25.0,132.0,24.0,Control,269.0
21549,6576898,80.0,8.0,75.0,18.0,Control,181.0
21550,6945602,7.0,24.0,71.0,71.0,Test,173.0
21557,2560718,13.0,7.0,228.0,26.0,Control,274.0
21559,3852108,5.0,22.0,218.0,224.0,Test,469.0
21564,4543625,5.0,64.0,59.0,23.0,Test,151.0
21566,5414679,8.0,32.0,110.0,30.0,Test,180.0
21569,8906924,78.0,20.0,127.0,20.0,Test,245.0
21571,2012679,14.0,23.0,46.0,21.0,Test,104.0
21572,5229498,13.0,11.0,57.0,15.0,Test,96.0
21574,4657625,4.0,11.0,80.0,16.0,Test,111.0
21577,7217773,9.0,18.0,107.0,85.0,Control,219.0
21578,3983357,6.0,10.0,104.0,25.0,Test,145.0
21580,2704747,73.0,29.0,69.0,119.0,Control,290.0
21585,4910483,10.0,29.0,136.0,31.0,Test,206.0
21590,8191011,98.0,60.0,419.0,32.0,Test,609.0
21595,6197961,17.0,24.0,93.0,64.0,Test,198.0
21597,6252538,5.0,20.0,166.0,915.0,Test,1106.0
21603,6341488,24.0,20.0,83.0,36.0,Test,163.0
21610,262054,2.0,10.0,37.0,19.0,Control,68.0
21613,63955,13.0,137.0,36.0,64.0,Test,250.0
21620,6361144,6.0,20.0,68.0,49.0,Control,143.0
21624,9412633,6.0,46.0,36.0,43.0,Test,131.0
21629,7559687,239.0,25.0,77.0,41.0,Control,382.0
21630,4643715,4.0,14.0,110.0,15.0,Test,143.0
21638,4265479,10.0,27.0,90.0,56.0,Control,183.0
21640,3609731,6.0,18.0,36.0,48.0,Test,108.0
21643,2891606,14.0,11.0,54.0,20.0,Control,99.0
21644,4132062,8.0,9.0,45.0,24.0,Control,86.0
21656,3409692,12.0,39.0,99.0,57.0,Control,207.0
21663,3152346,9.0,20.0,79.0,49.0,Test,157.0
21664,8459848,7.0,47.0,55.0,21.0,Test,130.0
21667,6346565,339.0,49.0,139.0,292.0,Control,819.0
21669,6642237,46.0,16.0,87.0,80.0,Control,229.0
21681,6193571,12.0,17.0,30.0,28.0,Test,87.0
21685,1564135,11.0,11.0,67.0,28.0,Test,117.0
21694,9634041,4.0,23.0,127.0,33.0,Control,187.0
21695,5350766,158.0,26.0,85.0,107.0,Control,376.0
21699,2823737,28.0,61.0,34.0,136.0,Control,259.0
21704,2483751,7.0,13.0,26.0,25.0,Test,71.0
21708,7125370,9.0,23.0,51.0,26.0,Test,109.0
21717,927661,11.0,46.0,138.0,25.0,Control,220.0
21719,3603584,12.0,40.0,45.0,53.0,Control,150.0
21720,1114139,4.0,8.0,55.0,22.0,Control,89.0
21721,8738051,13.0,47.0,30.0,601.0,Control,691.0
21728,2688057,23.0,40.0,129.0,112.0,Control,304.0
21734,535308,7.0,15.0,104.0,24.0,Control,150.0
21739,2141244,10.0,14.0,33.0,38.0,Test,95.0
21745,374835,8.0,49.0,302.0,316.0,Control,675.0
21754,4718854,11.0,14.0,133.0,43.0,Test,201.0
21755,5123664,15.0,11.0,58.0,23.0,Test,107.0
21756,8883914,14.0,13.0,29.0,45.0,Control,101.0
21757,4743648,10.0,40.0,49.0,469.0,Control,568.0
21775,9384985,11.0,23.0,163.0,158.0,Test,355.0
21780,1640477,24.0,52.0,155.0,33.0,Test,264.0
21781,5905652,19.0,7.0,112.0,32.0,Test,170.0
21784,9171879,17.0,14.0,288.0,49.0,Test,368.0
21790,2762642,5.0,5.0,13.0,42.0,Control,65.0
21792,767696,62.0,28.0,62.0,62.0,Test,214.0
21798,3361788,11.0,8.0,71.0,30.0,Test,120.0
21800,1326864,19.0,186.0,178.0,295.0,Control,678.0
21806,6550550,11.0,18.0,343.0,36.0,Control,408.0
21811,9296989,17.0,6.0,45.0,47.0,Control,115.0
21820,1349782,33.0,17.0,163.0,122.0,Test,335.0
21826,9424438,6.0,42.0,125.0,36.0,Control,209.0
21827,4407486,9.0,15.0,57.0,19.0,Control,100.0
21829,7122387,11.0,36.0,155.0,30.0,Test,232.0
21842,1879347,7.0,11.0,55.0,26.0,Test,99.0
21843,3452850,16.0,18.0,121.0,48.0,Test,203.0
21848,7872771,12.0,54.0,72.0,81.0,Control,219.0
21849,6954487,25.0,14.0,70.0,75.0,Control,184.0
21854,7581825,5.0,7.0,60.0,19.0,Test,91.0
21858,1557768,69.0,26.0,32.0,59.0,Control,186.0
21861,9522035,13.0,7.0,118.0,135.0,Control,273.0
21869,5405030,27.0,18.0,97.0,113.0,Test,255.0
21870,1802089,6.0,11.0,39.0,20.0,Control,76.0
21876,6773041,11.0,15.0,67.0,33.0,Control,126.0
21880,7917434,16.0,23.0,309.0,197.0,Test,545.0
21883,2028483,130.0,17.0,67.0,65.0,Test,279.0
21897,3060280,6.0,21.0,116.0,66.0,Test,209.0
21903,5075261,4.0,10.0,59.0,28.0,Test,101.0
21904,8647766,21.0,40.0,84.0,85.0,Test,230.0
21905,7551676,4.0,11.0,61.0,54.0,Control,130.0
21906,6795686,69.0,18.0,44.0,96.0,Control,227.0
21915,6621256,180.0,17.0,447.0,67.0,Control,711.0
21920,8262866,7.0,5.0,60.0,25.0,Control,97.0
21929,4527394,56.0,34.0,22.0,122.0,Test,234.0
21931,3018904,4.0,13.0,21.0,20.0,Control,58.0
21934,6446044,104.0,33.0,98.0,31.0,Test,266.0
21937,8459791,14.0,12.0,63.0,24.0,Test,113.0
21942,8118337,18.0,26.0,153.0,68.0,Control,265.0
21947,5215997,7.0,28.0,429.0,23.0,Test,487.0
21951,8285423,24.0,11.0,49.0,28.0,Control,112.0
21952,6319675,12.0,17.0,28.0,40.0,Test,97.0
21957,741020,150.0,65.0,151.0,81.0,Test,447.0
21963,7878313,129.0,29.0,154.0,52.0,Control,364.0
21968,7594828,7.0,13.0,43.0,28.0,Control,91.0
21977,3773891,11.0,30.0,67.0,69.0,Test,177.0
21980,5098302,9.0,63.0,85.0,35.0,Control,192.0
21988,2707257,10.0,3.0,121.0,30.0,Control,164.0
21995,2986784,14.0,29.0,144.0,42.0,Control,229.0
22007,1596001,7.0,15.0,42.0,19.0,Control,83.0
22008,7705954,13.0,45.0,106.0,312.0,Test,476.0
22016,9478184,7.0,15.0,56.0,20.0,Test,98.0
22021,8021927,18.0,48.0,51.0,71.0,Control,188.0
22024,1363528,7.0,14.0,51.0,29.0,Control,101.0
22027,2620402,5.0,11.0,183.0,20.0,Test,219.0
22029,7951576,8.0,10.0,75.0,107.0,Control,200.0
22030,1188370,63.0,22.0,101.0,55.0,Test,241.0
22038,3710054,5.0,16.0,56.0,40.0,Control,117.0
22048,1472138,10.0,15.0,272.0,18.0,Control,315.0
22050,294956,13.0,24.0,127.0,143.0,Test,307.0
22051,6212871,25.0,47.0,136.0,59.0,Control,267.0
22057,4525165,6.0,39.0,162.0,84.0,Test,291.0
22058,8415327,101.0,14.0,39.0,18.0,Control,172.0
22061,9588516,8.0,13.0,68.0,19.0,Test,108.0
22062,4048904,13.0,92.0,85.0,56.0,Control,246.0
22075,8263728,19.0,33.0,123.0,39.0,Control,214.0
22079,168727,12.0,18.0,23.0,25.0,Control,78.0
22081,6311761,4.0,15.0,109.0,17.0,Control,145.0
22083,5398769,8.0,37.0,112.0,154.0,Control,311.0
22091,1007551,3.0,5.0,63.0,19.0,Test,90.0
22092,7228212,269.0,74.0,111.0,231.0,Control,685.0
22098,4395855,2.0,3.0,15.0,12.0,Test,32.0
22109,1134193,26.0,97.0,79.0,54.0,Test,256.0
22115,7615942,6.0,17.0,29.0,47.0,Test,99.0
22125,5918756,7.0,8.0,61.0,12.0,Control,88.0
22128,8059064,30.0,94.0,48.0,258.0,Control,430.0
22138,5342968,15.0,162.0,55.0,85.0,Test,317.0
22139,4348722,20.0,35.0,32.0,49.0,Test,136.0
22142,9335897,6.0,9.0,103.0,92.0,Control,210.0
22144,8274863,11.0,17.0,54.0,19.0,Control,101.0
22151,7575842,9.0,14.0,150.0,32.0,Control,205.0
22152,8757410,4.0,71.0,90.0,32.0,Test,197.0
22153,8619224,7.0,8.0,36.0,28.0,Test,79.0
22155,1261198,9.0,44.0,22.0,19.0,Test,94.0
22164,5387263,4.0,12.0,61.0,16.0,Control,93.0
22166,8190214,11.0,13.0,20.0,28.0,Control,72.0
22168,7367240,4.0,9.0,51.0,16.0,Test,80.0
22175,6072009,6.0,24.0,137.0,61.0,Test,228.0
22178,8657625,10.0,18.0,58.0,22.0,Control,108.0
22179,7139597,10.0,14.0,94.0,17.0,Test,135.0
22180,9278443,6.0,19.0,51.0,44.0,Control,120.0
22183,2239313,17.0,18.0,60.0,53.0,Test,148.0
22187,8366866,7.0,16.0,10.0,24.0,Test,57.0
22189,3333535,12.0,20.0,85.0,69.0,Control,186.0
22193,2234759,21.0,27.0,273.0,77.0,Test,398.0
22197,2086680,13.0,33.0,171.0,54.0,Control,271.0
22201,7245855,6.0,16.0,64.0,67.0,Control,153.0
22207,6458206,12.0,38.0,300.0,111.0,Test,461.0
22210,1496571,10.0,29.0,112.0,20.0,Control,171.0
22216,9385360,28.0,126.0,168.0,295.0,Control,617.0
22219,2476272,7.0,20.0,63.0,33.0,Control,123.0
22221,1174611,10.0,61.0,161.0,188.0,Test,420.0
22237,6111970,3.0,12.0,65.0,15.0,Control,95.0
22238,6863141,74.0,76.0,126.0,37.0,Test,313.0
22245,6030984,11.0,27.0,145.0,58.0,Test,241.0
22246,1495569,11.0,35.0,140.0,26.0,Control,212.0
22247,6763418,4.0,13.0,82.0,21.0,Control,120.0
22250,2882324,20.0,34.0,51.0,282.0,Test,387.0
22252,455278,16.0,66.0,88.0,101.0,Control,271.0
22255,336203,9.0,45.0,61.0,57.0,Control,172.0
22261,7078739,6.0,13.0,80.0,20.0,Test,119.0
22262,9765226,4.0,7.0,72.0,16.0,Test,99.0
22265,7982693,5.0,71.0,15.0,18.0,Test,109.0
22272,4343607,7.0,19.0,83.0,58.0,Control,167.0
22283,6593577,5.0,4.0,48.0,23.0,Control,80.0
22285,1211589,13.0,18.0,21.0,41.0,Control,93.0
22293,5726651,8.0,32.0,27.0,34.0,Control,101.0
22294,5280291,6.0,20.0,55.0,29.0,Test,110.0
22301,4394686,190.0,57.0,92.0,40.0,Test,379.0
22303,5440451,52.0,68.0,39.0,55.0,Test,214.0
22305,6705909,18.0,44.0,110.0,378.0,Control,550.0
22306,2052207,8.0,15.0,26.0,134.0,Test,183.0
22313,7619402,13.0,23.0,27.0,47.0,Test,110.0
22319,1923181,6.0,15.0,58.0,34.0,Control,113.0
22323,3109472,6.0,14.0,85.0,47.0,Test,152.0
22330,8225502,9.0,11.0,58.0,17.0,Control,95.0
22332,1454975,8.0,26.0,38.0,31.0,Control,103.0
22338,7515443,7.0,17.0,102.0,74.0,Test,200.0
22346,1562697,5.0,46.0,91.0,34.0,Test,176.0
22354,6451488,4.0,8.0,57.0,62.0,Control,131.0
22355,427628,8.0,10.0,48.0,48.0,Test,114.0
22357,9988775,64.0,7.0,62.0,24.0,Control,157.0
22358,6253564,28.0,36.0,71.0,124.0,Control,259.0
22365,93480,9.0,61.0,42.0,375.0,Test,487.0
22368,2492406,11.0,42.0,170.0,92.0,Test,315.0
22380,4630710,6.0,9.0,43.0,376.0,Control,434.0
22383,2708001,3.0,5.0,43.0,17.0,Control,68.0
22384,3230421,21.0,19.0,41.0,22.0,Control,103.0
22389,675111,5.0,17.0,67.0,24.0,Test,113.0
22392,2277821,8.0,8.0,14.0,16.0,Control,46.0
22393,6239885,17.0,35.0,54.0,215.0,Test,321.0
22394,5417250,11.0,16.0,25.0,28.0,Test,80.0
22400,5070113,3.0,10.0,109.0,21.0,Test,143.0
22403,6438911,13.0,23.0,51.0,16.0,Test,103.0
22405,2247265,9.0,23.0,215.0,316.0,Test,563.0
22416,9961809,34.0,137.0,34.0,20.0,Control,225.0
22421,7654114,17.0,37.0,157.0,50.0,Control,261.0
22427,1991360,4.0,12.0,79.0,26.0,Test,121.0
22432,2204322,52.0,34.0,74.0,25.0,Test,185.0
22443,5523503,5.0,11.0,87.0,36.0,Control,139.0
22446,9912025,4.0,8.0,61.0,16.0,Control,89.0
22449,2583622,21.0,22.0,76.0,57.0,Test,176.0
22450,5830093,10.0,32.0,91.0,162.0,Control,295.0
22453,1909658,14.0,13.0,202.0,21.0,Control,250.0
22454,9898407,12.0,7.0,160.0,28.0,Control,207.0
22456,4700269,14.0,37.0,198.0,64.0,Control,313.0
22470,9037718,9.0,20.0,84.0,36.0,Test,149.0
22472,9824704,10.0,63.0,168.0,142.0,Test,383.0
22477,1607661,22.0,83.0,187.0,221.0,Test,513.0
22478,3774976,6.0,25.0,85.0,30.0,Control,146.0
22480,6958124,12.0,24.0,69.0,36.0,Control,141.0
22491,2276437,11.0,47.0,131.0,46.0,Control,235.0
22493,8709183,16.0,9.0,112.0,16.0,Test,153.0
22494,3875272,6.0,14.0,57.0,21.0,Control,98.0
22496,455069,10.0,20.0,88.0,33.0,Test,151.0
22499,3828662,11.0,7.0,229.0,28.0,Control,275.0
22501,6115286,10.0,7.0,43.0,20.0,Test,80.0
22502,3389054,9.0,15.0,84.0,61.0,Control,169.0
22506,2271678,12.0,10.0,66.0,48.0,Test,136.0
22507,1194823,9.0,57.0,39.0,28.0,Control,133.0
22516,3587475,12.0,8.0,89.0,39.0,Control,148.0
22518,7221844,10.0,17.0,86.0,278.0,Test,391.0
22526,1318165,42.0,40.0,23.0,46.0,Test,151.0
22533,9693798,9.0,36.0,28.0,97.0,Control,170.0
22537,7617669,7.0,19.0,113.0,49.0,Test,188.0
22539,644006,7.0,11.0,49.0,27.0,Control,94.0
22541,979484,20.0,19.0,73.0,80.0,Control,192.0
22546,7265828,7.0,577.0,92.0,66.0,Test,742.0
22564,957204,21.0,17.0,88.0,22.0,Test,148.0
22568,3246979,128.0,27.0,589.0,38.0,Control,782.0
22579,1067041,7.0,6.0,43.0,20.0,Test,76.0
22583,2913667,66.0,31.0,44.0,456.0,Test,597.0
22587,2380077,8.0,21.0,91.0,69.0,Control,189.0
22605,917269,19.0,30.0,52.0,107.0,Control,208.0
22610,3754373,9.0,45.0,43.0,30.0,Test,127.0
22615,297011,29.0,19.0,42.0,54.0,Control,144.0
22626,2593741,6.0,23.0,97.0,82.0,Test,208.0
22632,5142424,11.0,32.0,223.0,32.0,Test,298.0
22633,3342852,6.0,8.0,24.0,144.0,Control,182.0
22640,9022088,5.0,7.0,68.0,32.0,Control,112.0
22642,2227118,9.0,22.0,30.0,67.0,Test,128.0
22644,3254156,62.0,34.0,27.0,65.0,Test,188.0
22645,8362231,20.0,48.0,41.0,204.0,Test,313.0
22652,6886401,16.0,23.0,85.0,70.0,Control,194.0
22655,1135521,14.0,21.0,78.0,45.0,Control,158.0
22656,6330052,139.0,29.0,77.0,70.0,Test,315.0
22657,7041791,6.0,6.0,79.0,23.0,Test,114.0
22658,2660839,10.0,16.0,69.0,130.0,Test,225.0
22665,1824294,6.0,5.0,60.0,19.0,Control,90.0
22666,5985130,9.0,24.0,44.0,42.0,Control,119.0
22671,8913318,11.0,5.0,112.0,23.0,Control,151.0
22679,2761914,5.0,54.0,79.0,20.0,Test,158.0
22680,7608281,5.0,59.0,36.0,13.0,Test,113.0
22681,2911179,4.0,31.0,92.0,37.0,Test,164.0
22685,8418726,6.0,14.0,66.0,75.0,Test,161.0
22694,3004927,9.0,26.0,48.0,23.0,Test,106.0
22696,3307231,12.0,43.0,64.0,418.0,Test,537.0
22702,3606864,9.0,14.0,129.0,34.0,Test,186.0
22707,8889640,6.0,18.0,17.0,45.0,Test,86.0
22712,318535,4.0,9.0,85.0,52.0,Test,150.0
22718,1718808,8.0,24.0,101.0,22.0,Control,155.0
22730,3256200,6.0,64.0,47.0,30.0,Test,147.0
22733,9866232,7.0,16.0,118.0,24.0,Control,165.0
22734,2343199,3.0,13.0,69.0,34.0,Control,119.0
22737,8265200,12.0,18.0,74.0,31.0,Test,135.0
22742,8947692,3.0,16.0,38.0,67.0,Test,124.0
22745,497986,5.0,5.0,21.0,24.0,Control,55.0
22749,3112649,2.0,5.0,21.0,12.0,Test,40.0
22750,5437189,11.0,13.0,233.0,40.0,Test,297.0
22751,6991159,4.0,5.0,84.0,21.0,Control,114.0
22763,3612419,17.0,24.0,84.0,46.0,Control,171.0
22764,5573337,6.0,8.0,86.0,15.0,Test,115.0
22765,7564510,74.0,24.0,221.0,30.0,Control,349.0
22772,5734562,17.0,72.0,58.0,76.0,Control,223.0
22775,7439738,5.0,27.0,33.0,45.0,Control,110.0
22777,5236006,7.0,19.0,194.0,38.0,Control,258.0
22781,861889,9.0,6.0,50.0,188.0,Control,253.0
22784,4532223,113.0,21.0,40.0,81.0,Control,255.0
22787,8511849,10.0,23.0,79.0,43.0,Control,155.0
22817,5664561,6.0,18.0,168.0,162.0,Test,354.0
22819,5505565,5.0,13.0,33.0,17.0,Control,68.0
22822,5540761,9.0,18.0,49.0,28.0,Control,104.0
22828,2342940,8.0,35.0,214.0,40.0,Test,297.0
22829,6393514,12.0,42.0,189.0,76.0,Test,319.0
22834,4067691,16.0,56.0,230.0,100.0,Test,402.0
22836,4718004,5.0,18.0,9.0,17.0,Test,49.0
22842,8519626,16.0,28.0,125.0,42.0,Control,211.0
22859,2236448,8.0,18.0,94.0,53.0,Control,173.0
22860,4110552,178.0,30.0,79.0,24.0,Test,311.0
22861,650791,5.0,3.0,35.0,50.0,Control,93.0
22864,6829634,10.0,6.0,67.0,122.0,Test,205.0
22868,5695081,12.0,193.0,188.0,39.0,Control,432.0
22869,2588255,54.0,26.0,235.0,249.0,Control,564.0
22870,7758973,8.0,49.0,63.0,57.0,Test,177.0
22879,5001200,3.0,5.0,71.0,15.0,Test,94.0
22881,2246870,8.0,21.0,86.0,46.0,Control,161.0
22889,6322965,9.0,28.0,80.0,45.0,Test,162.0
22891,4833584,15.0,26.0,61.0,86.0,Test,188.0
22893,7012494,5.0,4.0,44.0,18.0,Control,71.0
22903,438886,8.0,7.0,56.0,25.0,Test,96.0
22912,3483027,15.0,64.0,44.0,65.0,Control,188.0
22915,82376,103.0,12.0,87.0,25.0,Control,227.0
22918,1734230,7.0,26.0,47.0,24.0,Test,104.0
22929,1210197,13.0,20.0,75.0,19.0,Test,127.0
22933,5937062,8.0,7.0,76.0,36.0,Control,127.0
22939,3714063,104.0,51.0,77.0,364.0,Control,596.0
22940,2746029,17.0,26.0,105.0,40.0,Control,188.0
22950,8728238,71.0,8.0,186.0,71.0,Control,336.0
22954,6933139,165.0,32.0,58.0,408.0,Test,663.0
22958,257907,6.0,13.0,49.0,53.0,Test,121.0
22965,58867,7.0,43.0,60.0,1072.0,Test,1182.0
22968,938858,11.0,16.0,59.0,33.0,Control,119.0
22971,1579716,154.0,27.0,48.0,62.0,Control,291.0
22974,796524,34.0,57.0,366.0,74.0,Control,531.0
22977,7961770,8.0,10.0,66.0,18.0,Control,102.0
22989,8173583,14.0,17.0,29.0,36.0,Test,96.0
22999,5930137,15.0,17.0,119.0,40.0,Test,191.0
23006,9622786,9.0,14.0,128.0,56.0,Test,207.0
23008,8396404,12.0,28.0,38.0,14.0,Test,92.0
23014,8917070,24.0,43.0,130.0,109.0,Control,306.0
23032,617979,3.0,10.0,48.0,21.0,Control,82.0
